#OTU ID	M1000	M1001	M1002	M1003	M1004	M1005	M1006	M1007	M1008	M1009	M1010	M1011	M1012	M1013	M1014	M1015	M1016	M1017	M1018	M1019	M1020	M1021	M1022	M1023	M1024	M1025	M1026	M1027	M1028	M1029	M1030	M1031	M1032	M1033	M1034	M1035	M1036	M1037	M1038	M1039	M1040	M1041	M1042	M1043	M1044	M1045	M1046	M1047	M1048	M1049	M1050	M1051	M1052	M1053	M1054	M1055	M1056	M1057	M1058	M1059	M1060	M1061	M1062	M1063	M1064	M1065	M1066	M1067	M1068	M1069	M1070	M1071	M1072	M1073	M1074	M1075	M1076	M1077	M1078	M1079	M1080	M1081	M1082	M1083	M1084	M1085	M1086	M1087	M1088	M1089	M1090	M1091	M1092	M1093	M1094	M1095	M1096	M1097	M1098	M1099	M1100	M1101	M1102	M1103	M1104	M1105	M1106	M1107	M1108	M1109	M1110	M1111	M1112	M1113	M1114	M1115	M1116	M1117	M1118	M1119	M1120	M1121	M1122	M1123	M1124	M1125	M1126	M1127	M1128	M1129	M1130	M1131	M1132	M1133	M2000	M2001	M2002	M2003	M2004	M2005	M2006	M2007	M2008	M2009	M2010	M2011	M2012	M2013	M2014	M2015	M2016	M2017	M2018	M2019	M2020	M2021	M2022	M2023	M2024	M2025	M2026	M2027	M2028	M2029	M2030	M2031	M2032	M2033	M2034	M2035	M2036	M2037	M2038	M2039	M2040	M2041	M2042	M2043	M2044	M2045	M2046	M2047	M2048	M2049	M2050	M2051	M2052	M2053	M2054	M2055	M2056	M2057	M2058	M2059	M2060	M2061	M2062	M2063	M2064	M2065	M2066	M2067	M2068	M2069	M2070	M2071	M2072	M2073	M2074	M2075	M2076	M2077	M2078	M2079	M2080	M2081	M2082	M2083	M2084	M2085	M2086	M2087	M2088	M2089	M2090	M2091	M2092	M2093	M2094	M2095	M2096	M2097	M2098	M2099	M2100	M2101	M2102	M2103	M2104	M2105	M2106	M2107	M2108	M2109	M2110	M2111	M2115	M2116	M2117	M2118	M2119	M2120	M2121	M2122	M2123	M2124	M2125	M2126	M2127	M2128	M2129	M2130	M2131	M2132	M2133	M2134	M2135	M2136	M2137	M2138	M2139	M2140	M2141	M2142	M2143	M2144	M2145	MENC1	MENC10	MENC11	MENC12	MENC13	MENC2	MENC3	MENC4	MENC5	MENC6	MENC7	MENC8	MENC9	MMC	MP1NC1	MP1NC2	MP1NC3	MP1NC4	MP2NC1	MP2NC2	MP2NC3	MP2NC4	MP2PC	Consensus Lineage
ZOTU8	10	11	419	709	565	130	100	90	111	6	259	21	662	3	9	4973	2667	13	706	10	91	1809	178	8	57	339	232	74	282	615	1815	79	10	154	248	19	430	10	1707	7	190	70	228	184	927	9	1781	133	13	2907	852	2078	2451	40550	230	1478	1883	503	1198	599	1744	1960	1354	1798	1127	3974	3393	855	1003	1501	998	237	746	1727	1700	2897	2607	4436	3328	2305	950	14	11687	889	5316	1288	275	3254	2745	13	2797	54	8459	14	5488	1712	37	636	2131	5015	814	1778	21025	1796	1012	4755	2039	1288	514	687	235	308	394	85	144	440	281	1576	615	1413	5546	1550	1123	2190	558	370	1513	1347	65	561	1021	927	837	5	5	653	2594	816	1047	974	3423	1	9	1676	616	2250	923	2122	17	803	1663	879	1079	1493	1308	365	146	281	538	2	7	2	328	5	0	1352	0	912	7	3	497	1611	2915	3255	3490	520	7	4875	3287	1962	16	4794	1973	5623	4990	590	423	2788	430	407	1489	815	2105	180	3141	1715	27	5	347	616	584	1436	754	1524	613	403	387	1305	1177	5834	2636	547	535	836	2506	766	1462	7836	7	321	816	1022	1119	78	3327	12	12	1622	733	1495	5624	3672	6483	4993	1722	582	722	3	6	451	612	90	8	1145	1570	3458	921	11	10	3369	696	1580	44	588	345	842	588	10	19	6	179	2	8	7	2897	4798	1532	3269	3827	1347	346	2504	1934	1336	5126	3066	9	3	7	5	5	5	17	10	10	13	2	3	3	6	4	13	5	6	4	6	8	3	7	6	 k__Eukaryota_2759; p__Chordata_7711; c__Actinopteri_186623; f__Sillaginidae_30874; g__Sillago_43257
ZOTU72	3	0	0	0	0	86	0	341	0	127	114	0	117	0	2	1	0	0	0	0	0	238	0	3	0	0	211	0	101	0	1	136	165	0	0	19	37	0	1	17	2	0	0	17	0	3	0	0	1	0	0	1	0	2	1	0	212	2	0	0	0	0	1	124	2	1	0	1	0	0	0	1	0	0	1	0	218	3	1	1	118	1	1	1	3	0	1	406	0	0	1	0	0	0	0	0	4	3	0	0	1	0	0	0	0	2	0	0	0	68	0	0	90	18	0	0	0	0	0	189	4188	1	886	614	0	3	1	0	2	0	0	0	0	0	4	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	1	1	0	591	0	189	54	58	0	0	0	0	0	3367	1	875	1	1	1	0	2	3	1	8477	1732	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	201	0	0	196	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	276	0	0	2500	0	0	0	0	0	1	0	1	1	574	1230	0	464	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 k__Eukaryota_2759; p__Chordata_7711; c__Actinopteri_186623; o__Kurtiformes_1489876
ZOTU38	4	198	2	2	100	0	2	756	487	350	1	0	0	4	2	4	1	2	2	5	1	150	1	2	4	1	244	2	205	1	0	7	12	2	222	30	4	3	1	0	2	9	1	0	0	4	3	9	1	2	411	63	5	4004	0	3	297	658	295	3506	412	344	5	671	535	1215	1001	395	307	540	552	1	150	4	1022	256	1	0	16	537	3	1061	18	4	1635	1	2	2	1	12	2	8	6	9	7	594	6	534	2	1	4	22	816	231	361	551	1119	298	316	479	1	390	298	167	206	99	1283	3	0	0	6	1	2	0	1	0	0	2	0	234	652	0	0	1	0	1224	376	21	0	1024	3	1135	1	1087	0	1	2	2083	1	1	3	2	5005	737	1	83	5	2	6	3	0	1	1	4	987	1	1135	4	1	290	238	579	505	2451	1375	482	2572	863	328	720	4	259	139	0	398	0	0	579	0	0	1	0	2	0	0	3	1	0	215	243	1	3	0	1	1	282	1	433	426	807	384	853	1	111	701	950	95	3	2	371	353	446	0	1	1220	2	2	0	0	2	1	0	0	2	34	63	4	0	608	0	1	1	1	0	59	1	2	1923	4	375	319	470	0	1419	5	1	4065	503	1799	5	266	1	2138	1	1	0	3392	5	4295	2	1373	1724	4432	113	650	270	3	5	1	1	1	2	1	1	1	4	1	0	1	1	1269	2	1	0	0	0	0	0	0	0	 k__Eukaryota_2759; p__Chordata_7711; c__Actinopteri_186623; o__Syngnathiformes_129912; f__Mullidae_30854; g__Upeneus_115430
ZOTU89	1	0	0	0	0	0	0	1	0	0	0	0	0	371	0	0	413	0	0	2	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	1	1	0	0	0	1	155	1	1	0	0	1007	2	3	0	0	0	356	360	1	0	0	0	1	0	0	1	0	0	1	2	3	2	2	1	0	0	0	0	0	43	0	2	1344	68	578	3548	2478	3	3886	0	0	0	0	0	0	0	0	1	1	0	0	252	0	0	0	0	361	0	0	0	0	0	0	158	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	192	0	0	2	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	2	0	0	242	920	1	0	0	193	665	0	0	0	0	0	160	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1942	0	0	355	329	0	0	0	0	4	0	1	0	0	0	4	0	0	0	1	0	0	0	0	0	1	165	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	 k__Eukaryota_2759; p__Chordata_7711; c__Actinopteri_186623
ZOTU4	24	8930	7288	16455	10711	5896	8522	8778	3506	2062	1898	4589	3829	16	341	32	13	23	18	359	481	1680	765	867	452	270	633	116	984	2666	2981	8197	3002	8321	3780	2573	3504	3669	2077	134	579	4577	1225	2345	18	4270	753	1308	5063	12561	8527	12377	12335	18829	12586	853	1642	1359	1933	1429	3611	2235	874	987	2929	1446	2490	8254	11992	10031	7814	20303	4911	20421	12984	11003	11616	11274	22184	2333	2612	6994	15545	2606	6322	10656	8876	26968	21159	10518	11842	39	2273	1839	9650	2639	47	2642	1240	3372	15373	4117	29470	16387	11341	23481	18387	17180	9136	20983	16951	12815	10501	12635	11565	4566	2667	4184	229	2760	1159	2252	7006	2253	2012	1098	1411	1365	2236	4132	5744	3151	1978	14	3	17	14	12	819	594	14	20	10	11	10	9	8	6	10	12	3172	12	19	5360	2694	1497	4129	949	2748	215	469	411	1669	13	10	163	2381	528	17	78	841	1531	18	14	792	928	7	2392	2816	1163	21	384	674	1916	7	1598	113	1	3	2	0	4	1	5	4	4	1	3	424	895	70	781	1230	995	247	228	3	284	1220	1253	2963	467	359	118	636	3	5	5600	5	4	2	4	307	0	4	16	9	14	4	8	10	942	1029	493	670	342	0	2	119	5	12	6	7	609	6	4	4444	8740	10	1637	2604	3598	1039	12	608	900	8	9	2	499	3	4	974	7	2754	1480	8708	8089	6374	5108	3	296	5	1313	8	633	9	3	2	4	3	6	21	31	19	38	26	16	11	4	11	33	13	13	3	29	12	9	8	6	 k__Eukaryota_2759; p__Chordata_7711; c__Actinopteri_186623
ZOTU52	1	1972	631	2965	1464	310	246	361	2	1	125	149	0	0	1	993	3	1	413	379	434	138	193	78	1	101	512	0	215	452	925	3219	598	372	414	1244	1243	2	4	2	85	0	403	1	2	2697	0	1	2	0	1	1	1	1	0	1	1	0	0	0	1	1	0	1	2	1	1	0	4	4	6	520	3	3	2	4	1	2	1	0	5	3	0	0	249	2	1	1	0	1	3	1	7	1	0	1	2	0	0	0	0	0	0	0	0	1	1	0	3	233	175	40	127	266	0	126	0	0	0	293	2	3592	478	1342	638	1	1759	0	0	420	126	0	0	0	2	1	2	0	1	0	0	0	0	1	1	0	1	0	0	1	1	3	3	1794	1711	892	1623	356	3233	2	344	2	0	0	1487	1	1	295	2	777	1	0	1	0	1	0	0	0	0	4	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	2	1	2	0	0	105	181	554	126	310	198	2	1	0	2	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4689	2	2	0	2118	1556	0	1	194	0	0	143	0	202	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	2	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	 k__Eukaryota_2759; p__Chordata_7711; c__Actinopteri_186623; o__Atheriniformes_8075; f__Atherinidae_69128
ZOTU51	3	176	2	130	117	344	97	1	119	687	428	305	2	1	1	3	1	247	386	116	128	2	79	41	63	1	1	0	2	107	0	458	1	0	61	0	2	580	0	527	263	391	309	364	1687	1	8182	273	520	2	0	119	3	0	1	104	202	111	135	378	207	1	83	500	0	456	0	640	435	446	1331	3295	778	924	4	11	0	525	2	30	2	2	860	1547	799	2	0	2	158	1	7	1789	3	0	2613	1	3	2651	551	3	319	2	633	939	265	2414	1652	446	62	124	160	98	40	156	10	1	0	1	0	0	2	1	0	0	0	1	0	0	68	0	116	1	0	0	0	4	1	3	0	0	1	1	0	719	1	0	0	0	1	1	1	3	1	551	2	37	0	0	0	43	48	776	0	1	0	1222	2	2	60	0	269	1	0	0	2	707	1	637	51	0	4	0	2	1	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	96	320	64	1	0	425	0	0	1733	272	333	1	1	0	0	0	1	2	0	0	0	2	1	1737	0	2	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	2	0	0	0	761	1	0	27	47	0	370	0	4	1	794	0	1412	233	1	0	137	0	0	0	2	2	1	2522	1	0	1	1	0	1	1	1	2	0	0	2	1	0	1	1	3	1	0	0	1	1	0	0	1	0	1	1	0	 k__Eukaryota_2759; p__Chordata_7711; c__Actinopteri_186623; o__Tetraodontiformes_31022; f__Monacanthidae_143346
ZOTU12	10	601	1057	475	351	419	294	6502	657	513	986	448	1009	706	6	912	1742	1235	1004	2506	2766	5524	3596	3480	2243	193	342	60	308	253	2680	1468	1412	707	398	862	904	756	1203	50	308	387	576	1879	866	2462	1239	651	377	1622	592	510	4213	2227	1527	431	1083	2274	1384	800	909	718	1114	822	851	707	4045	2355	2069	1976	1544	5343	1687	3314	3063	240	957	3610	15	610	1805	488	6065	819	2774	2120	2298	3590	1960	2220	2434	6367	17	1790	6983	9	9	1186	7585	1198	1700	1461	4591	1254	707	3111	2622	1720	2230	1485	3182	1228	771	1006	1263	1894	1488	1918	122	1055	1724	363	166	1287	737	8	154	1041	676	1140	1758	381	1043	5	4	302	982	10	4	638	14	1	11	2	5	1	1	0	3	0	3	7	5	5	173	122	7	423	319	186	4	1075	2773	3	423	5089	12288	3011	2423	615	1347	6	7	6	512	305	3	55	37	200	10	2	261	1	4	225	1	8	0	1	4	1	77	711	923	9	2	1	267	1	1	574	372	147	1	136	1224	706	287	68	1587	196	470	5	6	1508	3	2	15	1	0	0	106	0	0	4	8	1	0	1	2252	1155	116	1057	480	194	362	539	3	320	89	417	2	0	1	3	1449	2016	46192	2252	411	3432	1852	2421	1116	1940	491	3067	4660	1365	677	568	3986	3189	208	1217	3	3	11	0	442	62	3	5	2	134	11	4	1	3	5	0	5	2	6	12	4	1	5	4	1	5	3	1	4	5	2	5	3	3	 k__Eukaryota_2759; p__Chordata_7711; c__Actinopteri_186623; o__Labriformes_1489928
ZOTU49	1	1	0	2	66	0	26	227	296	494	24	1	0	0	0	2	0	0	459	135	1297	1008	536	422	489	0	0	0	0	215	262	1078	9	1	181	475	166	593	0	514	383	1	913	0	2	1	652	0	0	1	0	132	1	0	1	246	362	143	68	0	2	3	2	0	1	1	0	498	1	314	159	1	1575	1	1	2	1	1	1	3	4	141	0	5	5	3	172	1474	0	1	1	2	2	431	1	2	1	1	1	0	0	0	0	1	1	672	646	332	0	86	2	328	656	147	105	964	1	0	2	0	4239	1	0	1	1	0	1	1474	674	1225	783	0	478	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	2	1	0	167	192	0	2	389	1	98	0	5193	2429	733	0	1	0	0	1	351	0	1	1	0	0	7	0	5	0	0	0	2	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	231	0	0	0	0	2	2	224	246	1485	2	2598	0	0	3	1	2	1	0	2	0	188	2	1	1	0	1	0	1	0	0	0	0	0	1	0	0	3	0	2	1	2	1	1	0	0	1	1	1	0	379	1	3865	899	963	2252	5846	695	0	831	0	4096	202	0	1	1861	2	0	2	1	1	0	1	1	0	0	0	0	0	1	0	0	2	0	2	0	0	2	0	0	0	0	0	2	3	0	0	0	0	 k__Eukaryota_2759; p__Chordata_7711; c__Actinopteri_186623
ZOTU21	3	600	2771	1222	554	727	445	411	42	619	1836	641	361	2	4	2	4	4	186	249	584	459	1	181	343	69	22	3	184	3	1670	1313	791	934	457	3629	1267	2	1371	4	4	4	2	1	5	3	1	3	5	420	259	3	4	4780	1	0	323	97	1	39	168	2	2	5	4	5	228	1280	2134	604	814	1416	897	6	381	10	2	2	3	8	14	9	3	5	4	4	912	7	0	3	7	4549	1651	1550	9746	1019	7	32	511	1930	2393	1325	2250	2	25	1	347	161	42	229	1778	837	363	400	676	472	782	1	4	2	22	3471	5	3921	4	2	3429	339	381	431	245	410	362	1	1	0	2	2	898	3	62	2271	0	1	1	3	1	1	0	1	1	2	1	69	183	496	796	457	175	268	341	608	775	130	1531	0	0	666	186	4	2	4	4	4	2	844	3	1890	2429	890	15	2	6748	3	0	7	2	0	897	1	0	1	0	1	1	1	2	2	1	3	2	2217	587	2011	1587	669	1883	119	12479	885	3	712	130	338	1479	1	216	2	0	333	3	2	0	487	2754	4	3	2	2	4	0	7	2	1	2	1	1	1	1	0	2	0	2	2874	0	2	629	1389	2	3	3	282	5417	1328	9	4792	937	1580	1169	320	137	327	2309	0	1712	106	1	6	2601	5	293	1151	667	1372	584	2068	1	0	1	1	4	5	1	3	0	3	1	2	0	1	0	2	0	1	3	2	3	0	1	0	 k__Eukaryota_2759; p__Chordata_7711; c__Actinopteri_186623; o__Tetraodontiformes_31022; f__Tetraodontidae_31031; g__Torquigener_303747; s__Torquigener_pleurogramma_303748
ZOTU45	2	280	245	68	1	2	166	484	490	385	571	93	400	69	1077	2	1	599	650	707	277	206	321	2	651	1	113	10	2	0	1	2	1	0	1	141	79	217	1	49	5	180	149	2437	2	2	1178	4605	6	987	306	801	4	2	917	1	0	30	119	3	1	2	755	3	0	1485	5	182	1	402	138	0	193	542	1156	1034	0	2583	4	68	298	1104	9241	425	1	401	783	0	0	5155	6	2	2	3	5	720	3	2	153	2	2	472	2	345	255	1061	990	1963	434	752	52	1	15	186	262	0	1	2	1	2	488	599	0	0	1	2	1	309	213	1	290	1	200	0	0	2	1	689	1	0	0	0	1	0	1	2	1610	0	2576	0	793	5	4	3	1	86	1	0	2	153	144	196	0	2	0	0	2	1	350	250	285	1	0	1	1546	0	0	225	1	1662	6	256	319	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	2	0	2	0	1	438	0	0	6	783	260	0	2	0	0	0	1	0	0	1	0	1	0	2	1	2	1	1	0	1	0	0	0	0	0	1	0	0	267	1669	412	0	0	2	0	327	3	1	0	0	486	398	1109	291	1050	1	2	133	42	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	2	1	2	2	0	2	2	0	3	0	0	2	1	0	0	0	0	0	1	0	 k__Eukaryota_2759; p__Chordata_7711; c__Actinopteri_186623; o__Tetraodontiformes_31022; f__Monacanthidae_143346; g__Scobinichthys_392932; s__Scobinichthys_granulatus_392933
ZOTU43	4	1	0	0	4	1	2	89	0	0	35	72	0	0	0	4	1	3	6	0	30	65	123	88	71	266	395	154	417	958	3156	277	247	817	304	390	1671	2	3	1	0	1	1	0	0	6	4	0	0	1	1	0	1	3	2	1	153	35	1	1	2	916	0	3	3	2	231	369	688	126	162	754	272	2	0	48	5	0	0	3	1	4	1	1	6	1	2	2	1	4	1	5	8	2	2	3	7	1	2	0	2	3	1	110	0	482	144	1	1	0	1	0	1	3	2	5997	1903	2492	1727	617	2277	1289	55	793	569	515	2297	288	1240	1060	1363	404	352	0	1	1634	743	648	978	703	2	2	577	0	6	0	0	0	0	0	1	0	2	8	56	1	1	5	75	0	1	6	1	0	1	0	1	0	2	0	0	1269	1063	6166	6735	327	2	794	3446	1862	3	1863	363	1	1130	1	0	1	0	0	0	0	0	0	0	2	449	0	1	0	0	0	2	2	1	0	0	0	0	1	3	61	120	0	0	2	0	0	2	191	0	0	0	0	0	1	2	0	1	1	0	0	1	4	0	0	0	0	0	0	0	2	1	0	0	1	0	353	1	0	2	0	0	1	0	1	1	0	1	0	0	0	1	1	2	283	673	1724	14054	2	0	1686	1	1	0	45	0	0	0	0	0	0	2	0	3	3	0	0	0	0	0	2	1	0	0	3	5	0	0	0	 k__Eukaryota_2759; p__Chordata_7711; c__Actinopteri_186623
ZOTU20	5	472	208	282	483	2043	287	332	425	682	415	35	317	204	363	1104	5	3	181	196	128	460	123	375	176	385	2572	79	16	505	799	391	103	574	31	95	77	6	4	191	2	181	17	198	5	9	686	1086	305	12	2	462	4	2	1	425	605	272	489	474	337	769	1298	185	10	972	1478	819	1479	707	561	1054	794	10	5	0	4	1011	4	7	263	4	1272	7	1201	1825	2564	2	3	7	6	7	2995	2	7	3820	2803	1698	951	2508	6186	4036	5661	541	79	205	688	404	4	37	800	241	421	57	1269	3468	831	4	975	109	572	3	1154	1323	411	5	7	20559	1198	772	499	1313	404	1	1	1	358	1	4	1	7	0	5	200	0	2	508	1	2	0	2	3	0	1	391	352	289	322	6	2	412	4	629	851	2	2	2350	1	253	5	407	2	398	7	3	693	1	2498	1872	3050	3	351	1	2825	375	1075	2831	3912	2663	873	928	141	1	200	3	1116	1	2	947	1	370	3646	1394	942	200	568	224	316	563	1237	3048	1	367	256	1202	2034	86	4	2461	2	0	1	0	2	2	7	9	3	5	5	2	1059	2782	1	578	336	20	5	1	1	1146	560	6	1	631	6674	4217	1511	5	2	1812	1899	143	502	4	509	2	4	665	16	281	0	3	477	330	1	0	5	11	649	2280	2	3	1432	2	110	2	2	1	1	2	3	9	5	2	2	1	1	0	2	1	2	2	1	1	2	0	0	3	2	 k__Eukaryota_2759; p__Chordata_7711; c__Actinopteri_186623
ZOTU7	11	336	9	233	62	70	301	51	2	761	164	16	308	677	1942	1207	1500	7782	1458	852	1729	1794	1015	670	666	914	329	114	2630	1101	829	980	1609	360	664	930	1522	2482	721	487	1729	782	277	21	2489	9	1764	372	458	1624	1030	1496	2702	2520	1015	2012	2146	1187	1331	1253	1592	3907	4014	1598	1412	1992	1651	2123	1541	1926	2928	4634	4161	561	29	1082	866	8	6	715	524	20	3238	15	1124	543	1291	2067	2716	20	14	869	11176	1099	9050	1321	3769	1801	122	10	4616	1403	7155	1797	820	2597	1990	3347	1083	980	521	597	453	598	590	4119	2946	4890	1939	1381	4024	487	3878	1574	883	1596	7	617	425	855	845	877	541	3	2	1126	1444	8251	4305	2991	1202	713	1826	858	708	23	4	2057	1639	7	1670	12	9	10669	7028	5433	6583	2357	7415	2674	10320	1014	3962	4348	939	6532	7769	2340	4433	941	3064	2135	5823	477	9511	1284	4	2397	2229	471	8	1440	1410	2577	1540	361	317	142	2278	277	714	5	481	650	2081	9	458	4	6	1110	622	1832	8907	8072	710	133	12	1703	513	999	3149	1809	1786	99	3	2733	1164	9	5	298	35	3	92	856	6142	922	8	3310	405	1179	5	4258	2334	91	228	580	435	645	2	6	12	8	4	203	22	577	1433	8268	16	10756	2113	3813	10827	4082	4682	5456	2996	8169	9295	980	1847	2071	421	1668	10	1616	7429	5278	8	322	94	2081	7996	1908	4923	8149	7	8	3	4	2	7	8	9	3	10	5	4	6	4	2	17	6	7	0	7	8	3	7	6	 k__Eukaryota_2759; p__Chordata_7711; c__Actinopteri_186623; o__Centrarchiformes_1489940; f__Terapontidae_30875
ZOTU40	2	2	1643	140	285	88	90	1173	179	0	364	250	1	647	394	855	728	335	939	1	48	221	464	355	73	29	194	0	133	0	0	86	33	454	18	451	19	527	4058	1203	1507	1508	1226	702	3987	3733	22091	4	3	2	322	7	2	3	30	425	172	205	623	250	313	4	1	59	174	2	2	417	1301	605	310	5	61	0	1480	299	2	0	2	4	1	3	966	2	1	2412	601	2	0	6	3	4	1692	47	3	1	4	5	3	1631	3	1110	3523	388	99	285	148	281	1	160	0	198	34	225	125	599	2	2	0	1	2420	1132	511	2	205	3	2128	188	0	79	86	647	0	1	0	2	1	3	1	0	3	3	0	4	0	4	0	0	0	2	1	4	0	1	1	0	134	0	400	1	0	0	1	0	0	1	2	0	1	1	280	2	1	1	2	1	1	0	0	1	0	1	2	1	0	3532	1	0	0	0	0	0	0	1	0	1	1	0	1	1	225	1162	1394	744	2	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	0	2	0	1	2	2	1	1	2	1	1	3	550	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	1	0	0	678	333	1	3	1050	1	0	128	4	0	117	0	0	1	0	1	1	0	0	0	0	1	1	3	0	0	1	0	0	3	0	0	1	1	0	2	0	0	1	1	0	0	3	3	1	2	0	 k__Eukaryota_2759; p__Chordata_7711; c__Actinopteri_186623; o__Beloniformes_76071; f__Hemiramphidae_88694; g__Hemiramphus_88695
ZOTU6	9	764	1117	254	205	78	180	2187	1491	900	1232	1155	1523	10518	7965	8536	6555	8734	5797	5398	4349	6385	5293	5285	2496	1068	1984	288	1542	2608	6010	49	88	24	7	8	197	25334	24904	5118	6777	6682	7320	3164	3961	3802	1242	1449	2078	1908	15	511	2406	18	4	3	103	6	314	5	1194	1474	325	40	174	10	5	383	321	14	793	1921	606	23	1711	13	17	23	457	364	2116	850	1257	19	818	5	299	112	2016	19	7	4	11	2833	7312	4677	22	754	282	2302	6	1322	939	242	57	242	53	678	59	470	136	148	128	497	706	4055	8310	3364	1185	2442	819	3	3	1537	7	2	1444	2247	1525	1018	1854	2226	2253	1	4	7	2	8	5	8	3	4	10	1	1	4	2	8	1	4	5	7	6	5796	2194	1533	3031	3954	2824	7513	4688	8017	19322	4366	8516	8570	25047	2014	3526	2126	10479	8	21	17	8	12	811	803	478	4	0	157	0	2	1	3	6	5	5	2	3	2	4	2	16	4	7	343	4	12	3	3	122	7	3	6	129	478	110	153	2458	819	913	13	2	0	6	12	5	7	3	3	3	2	7	2	4	1	1	6	4	2	1	2	2	0	1	2	1	0	0	1	2	1	5	1	5714	3477	9	5886	3188	8165	107	3130	2598	4714	3954	11073	16964	6342	2068	1850	9944	1774	3	0	3	9	5	659	553	8	460	1394	4	200	3	0	2	1	2	3	6	9	4	7	5	6	6	5	1	2	5	1	3	3	9	2	3	0	 k__Eukaryota_2759; p__Chordata_7711; c__Actinopteri_186623; f__Centropomidae_8184; g__Psammoperca_329029; s__Psammoperca_waigiensis_329030
ZOTU82	1	21	0	2	0	1	0	3	0	0	146	0	0	0	1	0	0	0	777	20	0	0	6	2	164	0	240	32	1659	642	4756	2	132	0	10	0	222	3	0	1	0	0	0	1	0	2	0	1	0	1	0	4	0	3	0	0	321	0	0	1	0	0	1081	1	627	1	2	197	1	0	0	0	342	0	1	1	1	0	0	0	1	0	3	1	2	0	1	0	0	1	0	0	4	0	6	0	5	0	1	0	0	0	1	0	102	0	0	2193	0	0	0	0	8	0	2	604	0	100	0	0	248	0	0	0	0	0	0	193	1750	259	385	0	103	0	1	0	0	653	0	0	1	0	1	0	1	0	0	0	0	0	0	0	2	1	1	0	0	0	1	0	0	0	0	0	0	0	3	0	6	1	0	2117	0	1	0	0	787	114	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	3	2	0	0	32	0	0	0	1	0	223	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328	1	0	1300	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	837	0	0	1536	23	1718	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	 k__Eukaryota_2759; p__Chordata_7711; c__Actinopteri_186623; o__Gobiiformes_1489878; f__Gobiidae_8220; g__Vanderhorstia_579952; s__Vanderhorstia_ornatissima_622415
