#OTU ID	M1000	M1001	M1002	M1003	M1004	M1005	M1006	M1007	M1008	M1009	M1010	M1011	M1012	M1013	M1014	M1015	M1016	M1017	M1018	M1019	M1020	M1021	M1022	M1023	M1024	M1025	M1026	M1027	M1028	M1029	M1030	M1031	M1032	M1033	M1034	M1035	M1036	M1037	M1038	M1039	M1040	M1041	M1042	M1043	M1044	M1045	M1046	M1047	M1048	M1049	M1050	M1051	M1052	M1053	M1054	M1055	M1056	M1057	M1058	M1059	M1060	M1061	M1062	M1063	M1064	M1065	M1066	M1067	M1068	M1069	M1070	M1071	M1072	M1073	M1074	M1075	M1076	M1077	M1078	M1079	M1080	M1081	M1082	M1083	M1084	M1085	M1086	M1087	M1088	M1089	M1090	M1091	M1092	M1093	M1094	M1095	M1096	M1097	M1098	M1099	M1100	M1101	M1102	M1103	M1104	M1105	M1106	M1107	M1108	M1109	M1110	M1111	M1112	M1113	M1114	M1115	M1116	M1117	M1118	M1119	M1120	M1121	M1122	M1123	M1124	M1125	M1126	M1127	M1128	M1129	M1130	M1131	M1132	M1133	M2000	M2001	M2002	M2003	M2004	M2005	M2006	M2007	M2008	M2009	M2010	M2011	M2012	M2013	M2014	M2015	M2016	M2017	M2018	M2019	M2020	M2021	M2022	M2023	M2024	M2025	M2026	M2027	M2028	M2029	M2030	M2031	M2032	M2033	M2034	M2035	M2036	M2037	M2038	M2039	M2040	M2041	M2042	M2043	M2044	M2045	M2046	M2047	M2048	M2049	M2050	M2051	M2052	M2053	M2054	M2055	M2056	M2057	M2058	M2059	M2060	M2061	M2062	M2063	M2064	M2065	M2066	M2067	M2068	M2069	M2070	M2071	M2072	M2073	M2074	M2075	M2076	M2077	M2078	M2079	M2080	M2081	M2082	M2083	M2084	M2085	M2086	M2087	M2088	M2089	M2090	M2091	M2092	M2093	M2094	M2095	M2096	M2097	M2098	M2099	M2100	M2101	M2102	M2103	M2104	M2105	M2106	M2107	M2108	M2109	M2110	M2111	M2115	M2116	M2117	M2118	M2119	M2120	M2121	M2122	M2123	M2124	M2125	M2126	M2127	M2128	M2129	M2130	M2131	M2132	M2133	M2134	M2135	M2136	M2137	M2138	M2139	M2140	M2141	M2142	M2143	M2144	M2145	MENC1	MENC10	MENC11	MENC12	MENC13	MENC2	MENC3	MENC4	MENC5	MENC6	MENC7	MENC8	MENC9	MMC	MP1NC1	MP1NC2	MP1NC3	MP1NC4	MP2NC1	MP2NC2	MP2NC3	MP2NC4	MP2PC	Consensus Lineage
ZOTU229	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	41	0	4	1	3	0	0	0	11	37	10	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	26	0	0	1	2	2	27	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	36	0	0	0	0	0	0	44	0	0	1	27	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 d__Eukaryota; p__Chordata; c__Chondrichthyes; o__Myliobatiformes; f__Myliobatidae; g__Aetobatus
ZOTU89	0	0	132	0	0	247	0	1	23	0	1	395	815	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	70	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	7	2	0	1	0	0	0	0	225	0	1	0	0	0	0	0	0	0	312	20	0	784	2	0	3447	1	1	0	65	0	1	286	508	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	129	0	0	1	0	0	10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2211	211	0	0	0	0	1	0	0	0	0	373	0	0	0	0	0	0	0	2	1	72	1496	437	777	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 d__Eukaryota; p__Chordata; c__Actinopteri
ZOTU159	0	0	9	1	0	0	15	0	0	0	39	1	10	0	0	339	0	0	4	6	7	65	11	16	38	6	1	0	19	0	1	200	371	64	11	257	23	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	13	0	0	25	10	0	0	0	0	0	0	34	0	73	0	80	268	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	1	0	7	0	28	28	192	0	14	9	92	63	10	32	0	230	9	0	0	0	5	79	2	2	5	0	51	100	3	2	154	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 d__Eukaryota; p__Chordata; c__Actinopteri; o__Blenniiformes; f__Blenniidae; g__Petroscirtes; s__Petroscirtes_breviceps
ZOTU388	0	0	5	0	4	0	0	6	4	8	2	0	1	1	1	3	13	1	4	1	1	2	4	1	1	6	5	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	4	0	1	1	4	1	3	2	0	0	2	2	1	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	13	3	2	3	0	0	0	1	0	7	1	0	1	0	3	0	0	1	0	0	0	0	1	0	2	4	2	2	11	5	0	3	0	7	1	0	3	1	0	0	0	3	1	1	0	0	0	0	1	3	2	6	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 d__Eukaryota; p__Chordata; c__Actinopteri; f__Siganidae; g__Siganus
ZOTU188	0	0	69	1	5	0	3	0	0	0	0	0	0	0	47	10	24	0	0	0	88	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	50	28	84	34	649	352	7	0	3	415	7	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	24	3	1	0	1	33	0	0	0	0	0	14	0	3	0	0	2	0	0	8	0	0	0	0	0	0	0	0	0	0	1	36	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	13	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 d__Eukaryota; p__Chordata; c__Actinopteri
ZOTU418	0	0	22	3	6	4	1	0	2	2	15	1	0	0	0	0	0	0	0	0	3	0	1	0	0	4	1	0	0	1	2	3	2	1	2	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	1	0	4	0	2	2	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 d__Eukaryota; p__Chordata; c__Actinopteri; o__Tetraodontiformes; f__Tetraodontidae; g__Torquigener; s__Torquigener_pleurogramma
ZOTU206	0	0	12	415	0	0	0	1	0	0	23	0	1	0	1	0	0	0	1	0	0	2	0	40	0	0	0	0	9	18	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	4	0	0	0	0	2	0	40	0	0	0	0	0	0	0	0	0	1	119	368	2	0	0	63	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 d__Eukaryota; p__Chordata; c__Actinopteri; o__Tetraodontiformes; f__Monacanthidae; g__Chaetodermis; s__Chaetodermis_penicilligerus
ZOTU152	0	0	9	1	0	810	0	0	1	0	0	0	1	0	0	0	0	0	0	57	0	46	0	478	0	72	14	137	0	0	0	379	119	369	5	1	78	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	26	8	0	1	0	0	555	0	3	17	0	0	386	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	342	0	0	3	0	6	29	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	 d__Eukaryota; p__Chordata; c__Actinopteri
ZOTU195	0	0	3	2	0	0	0	3	0	0	1	0	168	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	191	0	0	0	0	0	1	6	0	0	0	0	0	15	0	2	0	0	0	10	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	953	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 d__Eukaryota; p__Chordata; c__Actinopteri; o__Perciformes; f__Platycephalidae
ZOTU414	0	0	7	1	6	0	0	19	0	2	0	0	2	1	2	1	10	0	0	0	2	0	6	0	1	5	1	0	1	2	0	2	0	1	0	3	0	1	0	0	0	0	2	5	0	0	11	3	8	3	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	34	0	2	1	1	4	0	7	0	12	0	0	2	0	4	0	5	0	0	0	2	0	0	3	0	0	0	0	1	1	0	3	0	2	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 d__Eukaryota; p__Chordata; c__Actinopteri; f__Siganidae; g__Siganus
ZOTU140	0	0	52	0	2	6	34	117	0	21	0	0	15	4	117	239	117	0	8	191	1	0	0	1	1	0	0	57	5	0	0	0	19	0	0	27	0	0	0	0	0	0	0	268	0	573	0	84	0	0	0	0	2	0	0	0	0	197	0	0	100	1	0	0	0	0	1	0	0	0	0	85	0	112	0	0	18	1	0	0	0	12	0	1	0	183	2	0	0	1	0	0	70	0	0	0	0	0	0	0	0	0	0	49	4	45	12	121	42	134	13	0	29	0	7	0	2	0	0	0	0	0	0	0	0	0	1	0	40	47	0	174	9	0	0	0	0	0	0	0	1	1	0	0	0	0	71	0	0	0	0	0	0	1	0	0	444	0	0	0	0	0	1	0	0	0	655	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	198	0	0	0	10	0	0	0	0	0	0	207	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	1	0	0	0	0	61	1	0	7	0	308	0	0	0	4	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	 d__Eukaryota; p__Chordata; c__Actinopteri; o__Tetraodontiformes; f__Monacanthidae; g__Scobinichthys; s__Scobinichthys_granulatus
ZOTU384	0	0	8	6	4	4	8	20	19	7	30	10	18	1	9	8	24	3	9	38	52	25	45	23	35	11	13	6	12	15	2	0	0	0	1	0	1	21	45	30	57	35	15	5	0	6	2	0	2	0	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	5	21	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	1	0	1	0	0	0	0	3	0	1	1	3	3	2	7	6	20	33	7	3	0	0	4	9	1	0	0	0	1	0	7	6	15	14	9	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 d__Eukaryota; p__Chordata; c__Actinopteri
ZOTU369	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 d__Eukaryota; p__Chordata; c__Actinopteri; f__Opistognathidae; g__Opistognathus
ZOTU255	0	0	1	0	0	0	0	0	0	0	360	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 d__Eukaryota; p__Chordata; c__Actinopteri; o__Lutjaniformes; f__Haemulidae; g__Plectorhinchus
ZOTU10	0	0	5	0	0	0	0	2	1	0	2	0	0	0	0	0	1	2	1	0	2	0	1	0	0	1	0	0	1	0	0	15	13	16	7	13	14	11	13	8	16	15	13	8	11	15	3	1	2	0	3	1	0	2	0	2	1	0	0	0	0	2	1	0	0	0	1	0	0	0	3	2	1	3	1	1	0	0	0	4	0	1	2	2	3	0	2	1	1	9	11	13	14	10	10	7	7	2	4	4	2	1	1	1	1	0	1	1	0	2	0	0	2	1	3	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	1	0	0	0	0	8	1	5307	582	572	2	6	761	0	3	0	1	1421	1258	673	384	8932	2408	2315	2	1551	7709	954	2443	1	0	0	0	1386	0	126	8	0	0	0	0	1	0	2	1817	8311	10485	102	0	5	0	2	950	5	27	6	7	0	1	2	5	3	3	118	11	2	357	170	290	10	114	9	591	2	26	2	7	262	5	26	19	25	290	33341	19997	24734	28604	40002	7431	10364	10832	11152	2529	14224	10256	7482	4357	0	317	6	36	5	10	1	1	33	4	3	6	5	13	7	0	0	8	693	3803	4170	2	4	458	3208	4	4	11	5	2	1643	9	5	6	2996	4	0	1600	260	5	21	3	9	11629	25056	12605	14944	17394	13140	2	2	3	3	2	2	0	10	0	0	0	0	1	4	5	0	3	2	4	0	1	1	4	7	 d__Eukaryota; p__Chordata; c__Actinopteri; o__Clupeiformes; f__Engraulidae
ZOTU317	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	3	0	16	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	2	1	0	1	0	2	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	3	8	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	 d__Eukaryota; p__Chordata; c__Actinopteri
ZOTU371	0	0	1	2	0	0	0	0	2	1	0	0	0	5	0	0	0	0	4	8	0	0	21	0	2	0	2	1	2	0	0	3	2	4	2	2	0	0	1	0	0	0	0	7	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	4	0	0	0	0	0	0	0	3	0	0	5	0	2	0	0	0	3	0	1	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 d__Eukaryota; p__Chordata; c__Actinopteri
ZOTU55	0	0	1	0	0	1	2	0	1	1	1	1	2	3015	1	1	0	930	2209	2	0	14	161	2	0	325	0	1	3	0	953	2	0	0	0	0	0	1	1	0	1	1	0	0	2	0	1	0	0	1	426	2	2	249	2	0	0	0	411	0	2	0	0	1	638	1	4	0	0	0	0	2	1	0	1	2370	1	0	0	0	0	0	2	2	0	0	0	0	0	2342	0	1	1	7076	4	4	1202	0	0	0	0	0	2	9	0	0	0	1	0	1	1	1	741	0	0	1	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	1	0	2	0	0	0	7787	0	2	1777	0	0	748	1300	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	3	0	0	0	0	0	0	0	0	0	2	1	1	0	1	0	0	0	0	0	4	0	0	0	1	0	0	0	 d__Eukaryota; p__Chordata; c__Actinopteri; o__Tetraodontiformes; f__Tetraodontidae; g__Arothron; s__Arothron_multilineatus
ZOTU68	0	0	2	0	0	1	0	0	1	0	2	90	1	0	0	0	1	2	1735	1	3	0	0	218	1	2	521	42	2478	883	265	3	1532	38	0	98	970	0	2	0	2	0	0	2	3	0	0	0	2	0	0	2	2	0	0	1	1	0	24	1	0	1	0	0	1	0	2	0	0	0	0	2	0	0	1	0	0	2	1	1	0	0	0	1	0	0	1	1	0	1	0	1	2	1	2	0	0	1	0	0	0	0	2	1	0	1	0	4925	379	3	2	1	0	1	0	5	0	623	1	1	1240	0	4	996	0	0	1521	1	18	394	105	0	257	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	987	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	480	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	4520	1	2	1	2094	0	0	0	1	0	0	0	1	3	0	0	1	0	0	0	0	2	1	0	1	0	0	0	0	0	 d__Eukaryota; p__Chordata; c__Actinopteri; o__Gobiiformes; f__Gobiidae; g__Vanderhorstia
